participant session age sex frameRate key_answer_TR.corr key_answer_TR.rt key_answer_WM.corr key_answer_WM.rt key_num_ans_1.corr key_num_ans_2.corr key_num_ans_3.corr key_num_ans_4.corr shapesWM shapesAns shapesTR correct_key_WM conditionTR flicker_time
991 Morning 24 Male 59.96641881 0 0.9855 1 1.0673 0 0 0 0 shapes/square.png shapes/circle.png shapes/triangle.png n shapes/triangle.png 7
991 Morning 24 Male 59.96641881 0 0.3873 1 0.4213 0 0 0 0 shapes/circle.png shapes/square.png shapes/circle.png n shapes/black.png 6
991 Morning 24 Male 59.96641881 1 0.8844 1 0.4872 0 0 0 0 shapes/triangle.png shapes/square.png shapes/triangle.png n shapes/triangle.png 6
991 Morning 24 Male 59.96641881 1 0.6021 1 0.7361 0 0 0 0 shapes/circle.png shapes/circle.png shapes/square.png y shapes/square.png 7
991 Morning 24 Male 59.96641881 0 0.6356 1 0.7239 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/circle.png y shapes/circle.png 6
991 Morning 24 Male 59.96641881 1 0.6364 1 0.8856 1 1 1 0 shapes/circle.png shapes/triangle.png shapes/circle.png n shapes/black.png 6
991 Morning 24 Male 59.96641881 0 1.976 1 0.7708 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/triangle.png y shapes/black.png 6
991 Morning 24 Male 59.96641881 0 1.0002 1 0.5926 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/square.png n shapes/square.png 6
991 Morning 24 Male 59.96641881 1 0.4897 1 0.3883 0 0 0 0 shapes/square.png shapes/triangle.png shapes/square.png n shapes/black.png 6
991 Morning 24 Male 59.96641881 0 0.6172 1 0.6546 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/square.png n shapes/square.png 6
991 Morning 24 Male 59.96641881 1 0.5718 1 0.6077 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/square.png y shapes/black.png 7
991 Morning 24 Male 59.96641881 1 0.5504 1 0.3848 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/square.png n shapes/black.png 7
991 Morning 24 Male 59.96641881 1 0.5338 1 0.4741 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/black.png 6
991 Morning 24 Male 59.96641881 1 0.6211 1 0.8342 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/square.png 6
991 Morning 24 Male 59.96641881 1 794 1 0.8747 1 1 1 1 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 7
991 Morning 24 Male 59.96641881 0 0.6008 1 0.8383 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/triangle.png y shapes/black.png 6
991 Morning 24 Male 59.96641881 0 0.5897 1 0.4772 1 1 1 1 shapes/circle.png shapes/square.png shapes/circle.png n shapes/black.png 6
991 Morning 24 Male 59.96641881 1 795 1 0.6687 0 0 0 0 shapes/square.png shapes/circle.png shapes/square.png n shapes/square.png 7
991 Morning 24 Male 59.96641881 1 1.3676 1 1.7098 0 0 0 0 shapes/triangle.png shapes/square.png shapes/triangle.png n shapes/triangle.png 6
991 Morning 24 Male 59.96641881 1 1.234 1 0.5007 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 7
991 Morning 24 Male 59.96641881 1 554 1 0.6862 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/circle.png n shapes/black.png 6
991 Morning 24 Male 59.96641881 1 1.137 1 0.7931 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/square.png 6
991 Morning 24 Male 59.96641881 1 0.5784 1 0.4168 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/triangle.png n shapes/black.png 6
991 Morning 24 Male 59.96641881 1 0.8571 1 0.5342 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 7
991 Morning 24 Male 59.96641881 0 0.5703 1 0.4172 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/square.png n shapes/square.png 6
991 Morning 24 Male 59.96641881 0 0.5174 1 1.0365 0 0 0 0 shapes/circle.png shapes/square.png shapes/circle.png n shapes/black.png 6
991 Morning 24 Male 59.96641881 1 0.5105 1 0.6111 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/square.png n shapes/black.png 7
991 Morning 24 Male 59.96641881 1 0.5399 1 0.3077 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/circle.png n shapes/black.png 6
991 Morning 24 Male 59.96641881 1 0.5579 1 0.9836 0 0 0 0 shapes/square.png shapes/circle.png shapes/triangle.png n shapes/triangle.png 7
991 Morning 24 Male 59.96641881 0 0.8337 1 0.4602 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 6
991 Morning 24 Male 59.96641881 0 0.6274 1 0.4093 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/square.png n shapes/square.png 6
991 Morning 24 Male 59.96641881 0 0.5048 1 0.3576 0 0 0 0 shapes/circle.png shapes/square.png shapes/triangle.png n shapes/black.png 7
991 Morning 24 Male 59.96641881 0 0.5237 1 0.5172 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/square.png n shapes/square.png 6
991 Morning 24 Male 59.96641881 1 0.5407 1 0.6007 1 1 1 1 shapes/triangle.png shapes/triangle.png shapes/square.png y shapes/black.png 7
991 Morning 24 Male 59.96641881 1 0.4754 1 503 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/square.png y shapes/black.png 7
991 Morning 24 Male 59.96641881 1 0.6336 1 0.4506 0 0 0 0 shapes/square.png shapes/circle.png shapes/square.png n shapes/square.png 7
991 Morning 24 Male 59.96641881 1 0.8674 1 0.4782 0 0 0 0 shapes/triangle.png shapes/square.png shapes/triangle.png n shapes/triangle.png 6
991 Morning 24 Male 59.96641881 0 0.5258 1 0.3509 0 0 0 0 shapes/circle.png shapes/square.png shapes/circle.png n shapes/black.png 6
991 Morning 24 Male 59.96641881 1 1.0926 1 0.6523 0 0 0 0 shapes/circle.png shapes/circle.png shapes/square.png y shapes/square.png 7
991 Morning 24 Male 59.96641881 1 0.6238 1 0.4355 0 0 0 0 shapes/square.png shapes/circle.png shapes/triangle.png n shapes/triangle.png 7
991 Morning 24 Male 59.96641881 0 1.1371 1 0.4758 1 1 1 1 shapes/circle.png shapes/square.png shapes/circle.png n shapes/black.png 6
991 Morning 24 Male 59.96641881 1 591 1 0.6752 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/circle.png n shapes/black.png 6
991 Morning 24 Male 59.96641881 1 0.5232 1 0.3094 0 0 0 0 shapes/square.png shapes/triangle.png shapes/circle.png n shapes/black.png 7
991 Morning 24 Male 59.96641881 1 1.1854 1 772 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/triangle.png n shapes/black.png 6
991 Morning 24 Male 59.96641881 1 0.4025 1 0.3109 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/square.png n shapes/black.png 7
991 Morning 24 Male 59.96641881 1 0.4702 1 0.3095 0 0 0 0 shapes/square.png shapes/triangle.png shapes/circle.png n shapes/black.png 7
991 Morning 24 Male 59.96641881 0 0.5842 1 0.2878 0 0 0 0 shapes/circle.png shapes/square.png shapes/circle.png n shapes/black.png 6
991 Morning 24 Male 59.96641881 0 0.9737 1 0.9246 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 6
991 Morning 24 Male 59.96641881 1 0.5172 1 0.3005 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/square.png n shapes/black.png 7
991 Morning 24 Male 59.96641881 0 0.5689 1 0.9677 0 0 0 0 shapes/triangle.png shapes/square.png shapes/circle.png n shapes/black.png 7
991 Morning 24 Male 59.96641881 0 0.7222 1 0.4345 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/square.png n shapes/square.png 6
991 Morning 24 Male 59.96641881 1 0.6713 1 0.5507 0 0 0 0 shapes/circle.png shapes/circle.png shapes/square.png y shapes/square.png 7
991 Morning 24 Male 59.96641881 1 523 1 0.5431 0 0 0 0 shapes/square.png shapes/triangle.png shapes/circle.png n shapes/black.png 7
991 Morning 24 Male 59.96641881 0 0.4104 1 0.7008 0 1 1 1 shapes/triangle.png shapes/triangle.png shapes/triangle.png y shapes/black.png 6
991 Morning 24 Male 59.96641881 0 0.4574 1 0.3183 0 0 0 0 shapes/circle.png shapes/square.png shapes/circle.png n shapes/black.png 6
991 Morning 24 Male 59.96641881 1 0.6857 1 0.6737 0 0 0 0 shapes/square.png shapes/circle.png shapes/square.png n shapes/square.png 7
991 Morning 24 Male 59.96641881 1 1.5712 1 0.3935 0 0 0 0 shapes/triangle.png shapes/square.png shapes/triangle.png n shapes/triangle.png 6
991 Morning 24 Male 59.96641881 1 0.4748 1 484 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/square.png n shapes/black.png 7
991 Morning 24 Male 59.96641881 0 0.3908 1 0.7177 0 0 0 0 shapes/circle.png shapes/square.png shapes/triangle.png n shapes/black.png 7
991 Morning 24 Male 59.96641881 1 0.5007 1 1.0005 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/square.png y shapes/black.png 7
991 Morning 24 Male 59.96641881 1 0.6227 1 0.7202 0 0 0 0 shapes/circle.png shapes/circle.png shapes/square.png y shapes/square.png 7
991 Morning 24 Male 59.96641881 0 1.0349 1 0.8006 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/triangle.png y shapes/black.png 6
991 Morning 24 Male 59.96641881 1 0.4574 1 0.4274 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/black.png 6
991 Morning 24 Male 59.96641881 0 0.5194 1 0.3861 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 6
991 Morning 24 Male 59.96641881 0 0.4197 1 401 0 0 0 0 shapes/square.png shapes/square.png shapes/triangle.png y shapes/black.png 7
991 Morning 24 Male 59.96641881 1 0.3986 1 0.4562 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/black.png 6
991 Morning 24 Male 59.96641881 1 1.0019 1 0.8259 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/circle.png y shapes/circle.png 6
991 Morning 24 Male 59.96641881 0 527 1 0.4353 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/square.png n shapes/square.png 6
991 Morning 24 Male 59.96641881 0 0.5173 1 1.1107 0 0 0 0 shapes/triangle.png shapes/square.png shapes/circle.png n shapes/black.png 7
991 Morning 24 Male 59.96641881 1 0.5585 1 0.69 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 7
991 Morning 24 Male 59.96641881 0 0.6729 1 0.4231 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 6
991 Morning 24 Male 59.96641881 1 0.3888 1 0.4398 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/circle.png n shapes/black.png 6
991 Morning 24 Male 59.96641881 0 0.6581 1 0.4842 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 6
991 Morning 24 Male 59.96641881 0 0.3875 1 536 1 1 1 1 shapes/circle.png shapes/square.png shapes/triangle.png n shapes/black.png 7
991 Morning 24 Male 59.96641881 0 0.6462 1 0.4676 0 0 0 0 shapes/square.png shapes/square.png shapes/triangle.png y shapes/black.png 7
991 Morning 24 Male 59.96641881 1 0.6443 1 0.4511 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 7
991 Morning 24 Male 59.96641881 1 0.5675 1 0.54 0 0 0 0 shapes/triangle.png shapes/square.png shapes/triangle.png n shapes/triangle.png 6
991 Morning 24 Male 59.96641881 1 0.5221 1 0.6339 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/triangle.png n shapes/black.png 6
991 Morning 24 Male 59.96641881 1 0.8171 1 767 1 1 1 1 shapes/triangle.png shapes/triangle.png shapes/circle.png y shapes/circle.png 6
991 Morning 24 Male 59.96641881 0 684 1 0.5624 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 6
991 Morning 24 Male 59.96641881 1 0.6519 1 0.3003 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/triangle.png n shapes/black.png 6
991 Morning 24 Male 59.96641881 1 0.8508 1 1.2198 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/square.png y shapes/black.png 7
991 Morning 24 Male 59.96641881 1 2.0484 1 1.5134 0 0 0 0 shapes/square.png shapes/circle.png shapes/square.png n shapes/square.png 7
991 Morning 24 Male 59.96641881 1 0.6669 1 0.6796 0 0 0 0 shapes/circle.png shapes/circle.png shapes/triangle.png y shapes/triangle.png 6
991 Morning 24 Male 59.96641881 0 0.5546 1 0.9632 0 0 0 0 shapes/circle.png shapes/square.png shapes/circle.png n shapes/black.png 6
991 Morning 24 Male 59.96641881 0 1.5572 1 0.4611 0 0 0 0 shapes/circle.png shapes/square.png shapes/circle.png n shapes/black.png 6
991 Morning 24 Male 59.96641881 1 0.3783 1 0.7172 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/triangle.png n shapes/black.png 6
991 Morning 24 Male 59.96641881 1 0.8787 1 0.4975 0 0 0 0 shapes/square.png shapes/triangle.png shapes/circle.png n shapes/black.png 7
991 Morning 24 Male 59.96641881 1 0.4854 1 0.4299 0 0 0 0 shapes/circle.png shapes/circle.png shapes/triangle.png y shapes/triangle.png 6
991 Morning 24 Male 59.96641881 1 0.4231 1 0.4172 0 0 0 0 shapes/square.png shapes/triangle.png shapes/square.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 0 3.705 1 1.808 0 0 0 0 shapes/circle.png shapes/square.png shapes/circle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 1 1.735 1 1.137 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/square.png n shapes/black.png 7
999 Evening 52 Male 29.9940012 1 783 1 2.863 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/black.png 6
999 Evening 52 Male 29.9940012 1 778 1 1.122 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/square.png n shapes/black.png 7
999 Evening 52 Male 29.9940012 1 1.086 1 2.767 0 0 0 0 shapes/square.png shapes/circle.png shapes/square.png n shapes/square.png 7
999 Evening 52 Male 29.9940012 1 2.297 1 1.836 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/black.png 6
999 Evening 52 Male 29.9940012 0 996 0 1.307 1 1 1 1 shapes/square.png shapes/square.png shapes/triangle.png y shapes/black.png 7
999 Evening 52 Male 29.9940012 1 867 1 1.414 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/square.png 6
999 Evening 52 Male 29.9940012 0 718 1 658 0 0 0 0 shapes/circle.png shapes/square.png shapes/circle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 1 572 1 767 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/black.png 6
999 Evening 52 Male 29.9940012 1 767 1 1.288 1 1 1 1 shapes/triangle.png shapes/triangle.png shapes/square.png y shapes/black.png 7
999 Evening 52 Male 29.9940012 1 973 1 611 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/circle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 1 1.218 1 1.343 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/square.png 6
999 Evening 52 Male 29.9940012 1 684 0 2.327 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/square.png y shapes/black.png 7
999 Evening 52 Male 29.9940012 0 1.997 1 2.353 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/circle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 0 1.495 1 2.5 0 0 0 0 shapes/circle.png shapes/square.png shapes/circle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 0 1.128 1 1.353 0 0 0 0 shapes/triangle.png shapes/square.png shapes/circle.png n shapes/black.png 7
999 Evening 52 Male 29.9940012 1 1.073 1 819 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/triangle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 0 746 0 873 0 0 0 0 shapes/square.png shapes/square.png shapes/triangle.png y shapes/black.png 7
999 Evening 52 Male 29.9940012 1 868 1 2.639 1 1 1 1 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 7
999 Evening 52 Male 29.9940012 1 869 1 969 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/square.png n shapes/black.png 7
999 Evening 52 Male 29.9940012 1 667 1 1.211 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 7
999 Evening 52 Male 29.9940012 1 769 1 649 1 1 1 1 shapes/triangle.png shapes/circle.png shapes/triangle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 0 672 1 1.153 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/square.png n shapes/square.png 6
999 Evening 52 Male 29.9940012 1 593 1 597 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/circle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 1 603 1 805 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/circle.png y shapes/circle.png 6
999 Evening 52 Male 29.9940012 1 0.6 1 835 0 0 0 0 shapes/circle.png shapes/circle.png shapes/triangle.png y shapes/triangle.png 6
999 Evening 52 Male 29.9940012 0 572 0 1.719 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/triangle.png y shapes/black.png 6
999 Evening 52 Male 29.9940012 1 979 1 718 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/triangle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 1 2.76 1 1.013 0 0 0 0 shapes/square.png shapes/circle.png shapes/triangle.png n shapes/triangle.png 7
999 Evening 52 Male 29.9940012 1 527 1 851 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/square.png y shapes/black.png 7
999 Evening 52 Male 29.9940012 1 1.183 1 2.519 0 0 0 0 shapes/circle.png shapes/circle.png shapes/triangle.png y shapes/triangle.png 6
999 Evening 52 Male 29.9940012 1 831 1 613 0 0 0 0 shapes/square.png shapes/triangle.png shapes/square.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 0 846 1 711 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 6
999 Evening 52 Male 29.9940012 0 711 1 642 0 0 0 0 shapes/circle.png shapes/circle.png shapes/square.png y shapes/square.png 7
999 Evening 52 Male 29.9940012 1 671 1 615 1 1 1 1 shapes/triangle.png shapes/triangle.png shapes/circle.png y shapes/circle.png 6
999 Evening 52 Male 29.9940012 1 0.58 1 675 0 0 0 0 shapes/circle.png shapes/circle.png shapes/triangle.png y shapes/triangle.png 6
999 Evening 52 Male 29.9940012 1 686 1 1.467 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/triangle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 1 643 1 1.695 0 0 0 0 shapes/triangle.png shapes/square.png shapes/triangle.png n shapes/triangle.png 6
999 Evening 52 Male 29.9940012 0 808 1 1.354 0 0 0 0 shapes/triangle.png shapes/square.png shapes/circle.png n shapes/black.png 7
999 Evening 52 Male 29.9940012 1 0.78 1 621 0 0 0 0 shapes/square.png shapes/circle.png shapes/triangle.png n shapes/triangle.png 7
999 Evening 52 Male 29.9940012 1 2.431 1 1.175 0 0 0 0 shapes/circle.png shapes/circle.png shapes/triangle.png y shapes/triangle.png 6
999 Evening 52 Male 29.9940012 1 798 1 1.76 0 0 0 0 shapes/square.png shapes/circle.png shapes/triangle.png n shapes/triangle.png 7
999 Evening 52 Male 29.9940012 1 743 1 1.219 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/square.png y shapes/black.png 7
999 Evening 52 Male 29.9940012 0 853 1 0.56 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 6
999 Evening 52 Male 29.9940012 1 838 1 594 0 0 0 0 shapes/circle.png shapes/circle.png shapes/triangle.png y shapes/triangle.png 6
999 Evening 52 Male 29.9940012 1 0.77 1 2.048 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/black.png 6
999 Evening 52 Male 29.9940012 0 571 1 576 1 1 1 1 shapes/triangle.png shapes/circle.png shapes/square.png n shapes/square.png 6
999 Evening 52 Male 29.9940012 0 1.252 1 0.74 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/triangle.png y shapes/black.png 6
999 Evening 52 Male 29.9940012 0 521 1 546 0 0 0 0 shapes/circle.png shapes/circle.png shapes/square.png y shapes/square.png 7
999 Evening 52 Male 29.9940012 0 639 1 705 0 0 0 0 shapes/triangle.png shapes/square.png shapes/circle.png n shapes/black.png 7
999 Evening 52 Male 29.9940012 0 485 1 571 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/square.png n shapes/square.png 6
999 Evening 52 Male 29.9940012 0 492 1 572 0 0 0 0 shapes/triangle.png shapes/square.png shapes/circle.png n shapes/black.png 7
999 Evening 52 Male 29.9940012 1 564 1 757 0 0 0 0 shapes/square.png shapes/triangle.png shapes/circle.png n shapes/black.png 7
999 Evening 52 Male 29.9940012 0 737 1 714 0 0 0 0 shapes/square.png shapes/square.png shapes/triangle.png y shapes/black.png 7
999 Evening 52 Male 29.9940012 0 518 1 2.029 1 1 1 1 shapes/circle.png shapes/square.png shapes/circle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 0 605 1 1.934 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/triangle.png y shapes/triangle.png 7
999 Evening 52 Male 29.9940012 1 635 1 0.69 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/black.png 6
999 Evening 52 Male 29.9940012 1 728 1 653 0 0 0 0 shapes/square.png shapes/circle.png shapes/square.png n shapes/square.png 7
999 Evening 52 Male 29.9940012 1 1.161 0 753 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/square.png y shapes/black.png 7
999 Evening 52 Male 29.9940012 0 794 1 1.004 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/triangle.png y shapes/triangle.png 7
999 Evening 52 Male 29.9940012 0 564 1 577 0 0 0 0 shapes/circle.png shapes/square.png shapes/circle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 1 1.371 1 686 0 0 0 0 shapes/square.png shapes/triangle.png shapes/circle.png n shapes/black.png 7
999 Evening 52 Male 29.9940012 1 1.215 1 652 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/square.png n shapes/black.png 7
999 Evening 52 Male 29.9940012 1 0.57 1 535 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/triangle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 1 0.45 1 521 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/triangle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 1 488 1 625 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/square.png y shapes/black.png 7
999 Evening 52 Male 29.9940012 1 732 0 20.585 0 0 0 0 shapes/circle.png shapes/circle.png shapes/triangle.png y shapes/triangle.png 6
999 Evening 52 Male 29.9940012 1 707 1 483 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/circle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 0 654 1 615 0 0 0 0 shapes/triangle.png shapes/square.png shapes/circle.png n shapes/black.png 7
999 Evening 52 Male 29.9940012 1 649 1 1.549 1 1 1 1 shapes/triangle.png shapes/circle.png shapes/triangle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 1 445 1 617 0 0 0 0 shapes/square.png shapes/triangle.png shapes/square.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 1 2.373 1 761 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/square.png n shapes/black.png 7
999 Evening 52 Male 29.9940012 0 945 1 2.404 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/circle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 1 637 1 519 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/square.png 6
999 Evening 52 Male 29.9940012 1 1.239 1 622 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/triangle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 0 0.46 1 586 1 0 1 1 shapes/circle.png shapes/square.png shapes/triangle.png n shapes/black.png 7
999 Evening 52 Male 29.9940012 0 0.47 1 638 0 0 0 0 shapes/square.png shapes/square.png shapes/triangle.png y shapes/black.png 7
999 Evening 52 Male 29.9940012 1 0.59 1 902 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/square.png 6
999 Evening 52 Male 29.9940012 1 2.742 1 0.82 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/square.png y shapes/black.png 7
999 Evening 52 Male 29.9940012 1 558 1 594 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/black.png 6
999 Evening 52 Male 29.9940012 1 456 1 1.038 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/triangle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 1 0.7 0 835 0 0 0 0 shapes/square.png shapes/circle.png shapes/triangle.png n shapes/triangle.png 7
999 Evening 52 Male 29.9940012 1 602 1 531 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/circle.png y shapes/circle.png 6
999 Evening 52 Male 29.9940012 1 524 1 525 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/square.png 6
999 Evening 52 Male 29.9940012 0 763 1 1.136 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/square.png n shapes/square.png 6
999 Evening 52 Male 29.9940012 1 2.084 1 0.59 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/square.png 6
999 Evening 52 Male 29.9940012 0 2.44 1 1.373 0 0 0 0 shapes/square.png shapes/triangle.png shapes/square.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 1 1.427 1 0.67 0 0 0 0 shapes/square.png shapes/circle.png shapes/square.png n shapes/square.png 7
999 Evening 52 Male 29.9940012 1 551 1 0.5 0 0 0 0 shapes/triangle.png shapes/square.png shapes/triangle.png n shapes/triangle.png 6
999 Evening 52 Male 29.9940012 1 491 1 1.426 0 0 0 0 shapes/square.png shapes/triangle.png shapes/square.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 1 708 1 3.017 0 0 0 0 shapes/square.png shapes/square.png shapes/square.png y shapes/black.png 6
999 Evening 52 Male 29.9940012 1 786 1 579 0 0 0 0 shapes/square.png shapes/triangle.png shapes/circle.png n shapes/black.png 7
999 Evening 52 Male 29.9940012 0 681 1 587 0 0 0 0 shapes/square.png shapes/square.png shapes/circle.png y shapes/circle.png 7
999 Evening 52 Male 29.9940012 0 974 1 834 0 0 0 0 shapes/circle.png shapes/circle.png shapes/square.png y shapes/square.png 7
999 Evening 52 Male 29.9940012 1 823 1 559 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/circle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 1 0.65 1 507 0 0 0 0 shapes/square.png shapes/circle.png shapes/square.png n shapes/square.png 7
999 Evening 52 Male 29.9940012 1 593 1 471 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/circle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 1 558 1 0.79 1 1 1 1 shapes/square.png shapes/square.png shapes/square.png y shapes/square.png 6
999 Evening 52 Male 29.9940012 1 453 0 2.342 0 0 0 0 shapes/triangle.png shapes/triangle.png shapes/square.png y shapes/black.png 7
999 Evening 52 Male 29.9940012 0 584 1 672 0 0 0 0 shapes/circle.png shapes/triangle.png shapes/circle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 0 0.43 1 1.325 0 0 0 0 shapes/triangle.png shapes/circle.png shapes/triangle.png n shapes/black.png 6
999 Evening 52 Male 29.9940012 1 653 1 1.534 0 0 0 0 shapes/circle.png shapes/circle.png shapes/circle.png y shapes/circle.png 7
